INCIDENT_UNIQUE_IDENTIFIER,INCIDENT_DATE,OFFICER_ASSIGNMENT,LOCATION_DISTRICT,SHIFT,LOCATION_DISTRICT.1,REASON_FOR_FORCE,TYPE_OF_FORCE_USED,SUBJECT_DETAILS,INCIDENT_REASON,SUBJECT_WAS_ARRESTED,CHARGE,SUBJECT_INJURY,SUBJECT_HOSPITALIZATION,SUBJECT_DETAILS.1,OFFICER_INJURY,OFFICER_HOSPITALIZATION,OFFICER_DETAILS,SUBJECT_RACT,SUBJECT_GENDER,SUBJECT_AGE,OFFICER_RACE,OFFICER_GENDER,OFFICER_AGE,OFFICER_YEARS_ON_FORCE,OFFICER_ID
7e422f83ff54e65a7c20b4b2b5ec4397,7/22/16 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Physical-Take Down,,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,No injuries noted or visible,TRUE,FALSE,Bite Mark,Black,Female,21,White,Female,28,1,ed74c23cbbfcd30b1d768a55ee2a4b4d
7e422f83ff54e65a7c20b4b2b5ec4397,7/22/16 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Physical-Palm Strike,,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,No injuries noted or visible,TRUE,FALSE,Bite Mark,Black,Female,21,White,Female,28,1,ed74c23cbbfcd30b1d768a55ee2a4b4d
b8a85818ed35150731f22318416f6a13,7/22/16 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Physical-Fist Strike,In compliance,Traffic Stop,TRUE,Theft/Receiving Stolen Property,TRUE,FALSE,Complaint of Pain,FALSE,FALSE,No injuries noted or visible,Black,Male,,White,Male,30,2,ead7d2f770c271b9d888527ab01358ed
7e422f83ff54e65a7c20b4b2b5ec4397,7/22/16 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Physical-Take Down,,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,No injuries noted or visible,TRUE,FALSE,,Black,Female,21,White,Male,36,1,dd85add17733f6ddb499a62b6b9f967a
7e422f83ff54e65a7c20b4b2b5ec4397,7/22/16 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Physical-Weight Leverage,,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,No injuries noted or visible,TRUE,FALSE,,Black,Female,21,White,Male,36,1,dd85add17733f6ddb499a62b6b9f967a
7b5c4435c873b7a4c7b9f11080245c5f,,,,,,,,,,,,,,,,,,,,,,,,,
7e422f83ff54e65a7c20b4b2b5ec4397,7/22/16 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Physical-Knee Strike,,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,No injuries noted or visible,TRUE,FALSE,,Black,Female,21,White,Male,36,1,dd85add17733f6ddb499a62b6b9f967a
98d5d31563f2de71eddb4c5493bf0ea8,7/24/16 0:00,Operations Division,East District,ED Day Shift,ED Day Shift,Resisting Arrest,Less Lethal-Taser,,Arrest,TRUE,,FALSE,TRUE,,FALSE,FALSE,,White,Male,21,White,Male,52,27,863980514447c74a88c5ce6fcf11ddc8
98d5d31563f2de71eddb4c5493bf0ea8,7/24/16 0:00,Operations Division,East District,ED Day Shift,ED Day Shift,Resisting Arrest,,,Arrest,TRUE,,FALSE,TRUE,,FALSE,FALSE,,White,Male,21,White,Male,32,8,2569a5f3907c3d27d14628b03a7ea3b5
4fadab7b06a39721b3703fea05eb9fae,7/24/16 0:00,Operations Division,Southeast District,SE Middle Shift,,Combative Suspect,Physical-Take Down,In compliance,Investigation,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Minor Bleeding,TRUE,FALSE,Minor Scrapes,Black,Female,34,White,Male,37,11,49e984431f352525174205c39821610e
4fadab7b06a39721b3703fea05eb9fae,7/24/16 0:00,Operations Division,Southeast District,SE Middle Shift,,Combative Suspect,Less Lethal-Taser,In compliance,Investigation,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Minor Bleeding,TRUE,FALSE,Minor Scrapes,Black,Female,34,White,Male,37,11,49e984431f352525174205c39821610e
ca04526156b236d9537fa7e09b629290,7/30/16 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Late Tactical,Non-Compliant,Canine Bite,,Request For PSD,TRUE,Theft/Receiving Stolen Property,TRUE,TRUE,Canine Bite,FALSE,FALSE,,Black,Male,20,White,Male,41,17,77f1b9d0e1e94db8fba79cdfe270b360
4fadab7b06a39721b3703fea05eb9fae,7/24/16 0:00,Operations Division,Southeast District,SE Middle Shift,,Combative Suspect,Physical-Take Down,In compliance,Investigation,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Minor Bleeding,TRUE,FALSE,Minor Scrapes,Black,Female,34,Black,Male,23,1,66a5c2c7fd3ffa14e3237f5aeeaf579d
b7fa46d13623a4776b7d843af6b6c2a0,7/25/16 0:00,Operations Division,North District,ND Middle Shift,,Resisting Arrest,Physical-Fist Strike,,Traffic Stop,TRUE,Possession of Controlled Substance,TRUE,FALSE,Swelling,FALSE,FALSE,,Black,Male,32,Hispanic,Male,30,2,cf72df841c808a18a07966bd9cbdb9f8
c042205fc076f2103c50abfd4888abc2,7/24/16 0:00,Operations Division,East District,ED Middle Shift,,Fleeing,Less Lethal-Taser,In compliance,Traffic Stop,TRUE,Burglary,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,Black,Male,20,White,Male,30,1,0bd5c734238622e1faa1beda5588c3ef
9fa995c543f88d2ea460a54f9bdd0377,7/24/16 0:00,Operations Division,Southwest District,SW Late Shift,,Resisting Arrest,Physical-Take Down,,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,Minor Scrapes,FALSE,FALSE,,White,Female,15,Asian,Female,43,12,71e88311a045d66d2ef8404a57f905c6
ca04526156b236d9537fa7e09b629290,7/30/16 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Late Tactical,Non-Compliant,Physical-Palm Strike,,Request For PSD,TRUE,Theft/Receiving Stolen Property,TRUE,TRUE,Canine Bite,FALSE,FALSE,,Black,Male,20,White,Male,41,17,77f1b9d0e1e94db8fba79cdfe270b360
9fa995c543f88d2ea460a54f9bdd0377,7/24/16 0:00,Operations Division,Southwest District,SW Late Shift,,Resisting Arrest,Physical-Handcuffing,,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,Minor Scrapes,FALSE,FALSE,,White,Female,15,Asian,Female,43,12,71e88311a045d66d2ef8404a57f905c6
9fa995c543f88d2ea460a54f9bdd0377,7/24/16 0:00,Operations Division,Southwest District,SW Late Shift,,Resisting Arrest,Physical-Leg Sweep,,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,Minor Scrapes,FALSE,FALSE,,White,Female,15,White,Male,41,13,d486b69a87b21cfda6fbc58140991f73
228a2f259f4d184ddb986fb27585dbe3,7/31/16 0:00,Operations Division,Southeast District,SE Middle Shift,,Assaulting Officer(s),Physical-Palm Strike,In compliance,Call For Service,FALSE,,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Female,53,White,Male,26,1,ccd9536d65d098d12bd873dd0f18ec4f
9fa995c543f88d2ea460a54f9bdd0377,7/24/16 0:00,Operations Division,Southwest District,SW Late Shift,,Resisting Arrest,Physical-Joint/Pressure,,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,Minor Scrapes,FALSE,FALSE,,White,Female,15,Black,Male,26,,63238009b8af27e6c9ff89b099d8dfcc
f0ea5c18414f5b7680cadac1dd2e3488,7/25/16 0:00,Operations Division,North District,ND Late Shift,,Resisting Arrest,Physical-Weight Leverage,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,,Black,Male,24,White,Male,29,7,a285438264c328a6b26da19b4e599d41
f0ea5c18414f5b7680cadac1dd2e3488,7/25/16 0:00,Operations Division,North District,ND Late Shift,,Resisting Arrest,Less Lethal-Taser,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,,Black,Male,24,White,Male,29,7,a285438264c328a6b26da19b4e599d41
f0ea5c18414f5b7680cadac1dd2e3488,7/25/16 0:00,Operations Division,North District,ND Late Shift,,Resisting Arrest,Physical-Weight Leverage,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,,Black,Male,24,White,Male,32,1,6fb49b413066dd4740bf3daa8701d07e
8677015d2bed71fe8bd9ab8f8ed3db37,7/23/16 0:00,Operations Division,Downtown  District,DT Late Shift,,Assaulting Officer(s),Less Lethal-Taser,,Call For Service,TRUE,,FALSE,FALSE,,FALSE,FALSE,,White,Male,25,Other,Male,43,18,d80f8f94343bfde39e429e44d4944575
12e755647f1cf20b8ad08ac8143b5470,7/31/16 0:00,Operations Division,North District,ND Middle Shift,,Assaulting Citizen(s),Physical-Take Down,In compliance,Call For Service,TRUE,Resisting Law Enforcement (F),FALSE,FALSE,,TRUE,FALSE,Minor Scrapes,Black,Male,19,White,Male,23,1,a7924ec411ae40b8750f6a8342e93ac1
be1277bdd8e04d2487c07ea420689657,7/29/16 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Late,Fleeing,Canine Bite,,Arrest,TRUE,Possession of a Handgun (F),TRUE,TRUE,Canine Bite,FALSE,FALSE,No injuries noted or visible,Black,Male,38,White,Male,44,19,b1b813ded824994e6af194d0d7297470
0746de34d4c0f4bba9e7f849158fd671,8/1/16 0:00,Operations Division,Southwest District,SW Day Shift,SW Day Shift 2nd Rc,Non-Compliant,Less Lethal-Taser,In compliance,Call For Service,FALSE,Immediate Detention,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,,White,Male,26,White,Male,39,13,4b64e9050e60a233cde585902bc2a51f
0042f4f03cde07a9ba5f663737bc8c59,8/1/16 0:00,Operations Division,Southeast District,SE Late Shift,,Assaulting Citizen(s),Physical-Weight Leverage,In compliance,Call For Service,TRUE,Disorderly Conduct,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,Black,Male,19,White,Male,42,13,abb2b39e80d4900e25194aaed90db73d
a1f2cb18f134951a47015504854e120e,3/29/17 0:00,Operations Division,Downtown  District,DT Middle Shift,,Combative Suspect,Physical-Palm Strike,,Arrest,TRUE,,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,Black,Female,30,White,Male,59,30,d45468150a599341509a487ddd8d5a20
2fa951c2dda6e94db2267fab11ff052e,,,,,,,,,,,,,,,,,,,,,,,,,
318e3ac402b49d6195d1a4818077c088,7/31/16 0:00,Administration Division,Training Bureau,Recruiting,Recruiting Unit,Assaulting Officer(s),Less Lethal-Taser,,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,Where Taser Prong entered,FALSE,FALSE,Pushed/ Shoved at listed,Hispanic,Male,26,Black,Male,33,9,950e36bd819464089e367762ce240c4e
e225fabcb3f6640f62d566dc6d56997a,8/1/16 0:00,Operations Division,Southwest District,SW Day Tactical Shift,,Assaulting Officer(s),Less Lethal-Taser,In compliance,Assisting a Citizen,TRUE,Immediate Detention,TRUE,TRUE,TASER PRONG,TRUE,FALSE,,White,Male,26,White,Male,49,25,6bbf0e742dbc1e33d7a2a4cf93b943e9
e225fabcb3f6640f62d566dc6d56997a,8/1/16 0:00,Operations Division,Southwest District,SW Day Tactical Shift,,Assaulting Officer(s),,In compliance,Assisting a Citizen,TRUE,Immediate Detention,TRUE,TRUE,TASER PRONG,TRUE,FALSE,Bite Mark,White,Male,26,White,Male,25,,c589c8b8e9d2094ac04e225c0f10024c
13bc3ef4af154cd88829077e59a98149,8/4/16 0:00,Operations Division,East District,ED Day Shift,ED Day Shift,Fleeing,Physical-Palm Strike,In compliance,Investigation,FALSE,,FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,No injuries noted or visible,Black,Male,19,White,Male,36,11,f195b127a5e3d3335a1bc478b4ef8749
13bc3ef4af154cd88829077e59a98149,8/4/16 0:00,Operations Division,East District,ED Day Shift,ED Day Shift,Fleeing,Physical-Kick,In compliance,Investigation,FALSE,,FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,No injuries noted or visible,Black,Male,19,White,Male,36,11,f195b127a5e3d3335a1bc478b4ef8749
13bc3ef4af154cd88829077e59a98149,8/4/16 0:00,Operations Division,East District,ED Day Shift,ED Day Shift,Fleeing,Physical-Knee Strike,In compliance,Investigation,FALSE,,FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,No injuries noted or visible,Black,Male,19,White,Male,36,11,f195b127a5e3d3335a1bc478b4ef8749
13bc3ef4af154cd88829077e59a98149,8/4/16 0:00,Operations Division,East District,ED Day Shift,ED Day Shift,Fleeing,Lethal-Handgun,In compliance,Investigation,FALSE,,FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,No injuries noted or visible,Black,Male,19,White,Male,36,11,f195b127a5e3d3335a1bc478b4ef8749
13bc3ef4af154cd88829077e59a98149,8/4/16 0:00,Operations Division,East District,ED Day Shift,ED Day Shift,Fleeing,,In compliance,Investigation,FALSE,,FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,Minor Scrapes,Black,Male,19,White,Male,45,13,808392f579c02a84270ef2b5e4f3f3a7
22a7cfe52e653520bd2848aabdaebb43,8/7/16 0:00,Operations Division,East District,ED Middle Shift,,Assaulting Officer(s),,,Call For Service,TRUE,,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,White,Female,28,White,Female,38,8,5581d0ab4b0d7c53c6824fe4e19af096
191241262ab4d518c4fffb0eeb414fcb,8/9/16 0:00,Operations Division,East District,ED Middle Shift,,Combative Suspect,Physical-Take Down,In compliance,Arrest,TRUE,Immediate Detention,FALSE,FALSE,Complaint of Pain,FALSE,FALSE,No injuries noted or visible,Black,Male,45,White,Male,30,2,1959dcb6638562aea533fac3a4fe0c44
e77b56964b62dc0941cd10600a0f75d1,8/7/16 0:00,Operations Division,East District,ED Middle Shift,,Fleeing,Less Lethal-Taser,In compliance,Investigation,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,struck by taser,FALSE,FALSE,No injuries noted or visible,White,Male,37,White,Male,26,1,dd5ca44f0dcc7f7fd6ffa6d34759e3f2
2db4208832469017c6833373fc0fdab0,8/8/16 0:00,Operations Division,Northwest District,NW Day Shift,NW Day Shift,Non-Compliant,Less Lethal-Taser,In compliance,Call For Service,FALSE,Immediate Detention,TRUE,TRUE,Minor Bleeding,FALSE,FALSE,No injuries noted or visible,White,Male,23,White,Male,35,13,6232a99bdd9923c62a127d3097c8a2f3
80aff6479cf2c0bea7ab6c5f7cdbc849,7/28/16 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Late,Non-Compliant,Canine Bite,,Arrest,TRUE,Theft/Receiving Stolen Property,TRUE,TRUE,Canine Bite,FALSE,FALSE,,White,Female,29,White,Male,57,19,93addf30c62d66cfa75cd8b160326c5d
70798f429ef72038b910fc8da301e380,8/4/16 0:00,Operations Division,Northwest District,NW Late Shift,,Combative Suspect,Less Lethal-CS/OC,In compliance,Call For Service,FALSE,Immediate Detention,TRUE,TRUE,Minor Scrapes,FALSE,FALSE,No injuries noted or visible,White,Female,25,White,Male,39,8,c5ee68d191567501bdce362f2660c9ff
19eb1f0bfe5433b61acba403165e970c,8/27/16 0:00,Operations Division,Southwest District,SW Day Shift,SW Day Shift 2nd Rc,Combative Suspect,Less Lethal-CS/OC,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Female,23,White,Male,35,12,05a20a061a5705da48ef6146e3e71c93
557d29486b648e2bd150fb7706ac1ad4,8/3/16 0:00,Operations Division,Southwest District,Neighborhood Impact,Flex Team,Combative Suspect,Less Lethal-Taser,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,,FALSE,FALSE,,White,Male,36,White,Male,32,6,97287419058f8f2c20258dc270e38e52
80ff58c376724fa980f6fb3b6aa88d2d,8/7/16 0:00,Operations Division,Southeast District,SE Late Shift,,Assaulting Officer(s),Physical-Handcuffing,In compliance,Arrest,TRUE,Disarming a Law Enforcement Officer,FALSE,FALSE,No injuries noted or visible,TRUE,TRUE,Complaint of Pain,White,Male,29,White,Male,42,10,5e6793d92b3ebf6795334e3d184f47a4
83686e4c57559f421a77c5d376910c9b,8/7/16 0:00,Administration Division,Training Bureau,Recruit Training Section,12th Recruit Class,Combative Suspect,Physical-Other,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,,TRUE,FALSE,Bruising,Black,Male,21,White,Male,41,8,5e0e5b80471ca78cd50106a4c844ae4d
48385432d83cef3858fa8b7fe1e1a5b8,8/7/16 0:00,Operations Division,Southwest District,Neighborhood Impact,Flex Team,Assaulting Officer(s),Less Lethal-Taser,In compliance,Investigation,TRUE,Resisting Law Enforcement (F),FALSE,TRUE,No injuries noted or visible,TRUE,FALSE,,Black,Male,,White,Male,30,6,330646080d3fe944c66cfc71729a6032
a236486404cfe1c3a8734356d9ac2b61,9/2/16 0:00,Operations Division,East District,ED Middle Shift,,Non-Compliant,Less Lethal-Taser,In compliance,Call For Service,FALSE,Mental Writ,FALSE,TRUE,Minor Bleeding,FALSE,FALSE,No injuries noted or visible,Black,Male,43,Black,Male,34,4,778f259fed9596478bb7f77ffa83e8e0
a6d8f540001108e10be08e53d9140ba0,8/4/16 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Late Tactical,Resisting Arrest,Canine Bite,In compliance,Request For PSD,TRUE,Battery (F),TRUE,TRUE,Canine Bite,FALSE,FALSE,No injuries noted or visible,Black,Male,41,White,Female,34,6,ba127bb7bf3f58d8192ec3ab1c277b5d
20065adfbebd55673af8d9f2f778bbd8,8/7/16 0:00,Operations Division,Southwest District,SW Day Shift,SW Day Shift,Resisting Arrest,Less Lethal-Taser,In compliance,Arrest,TRUE,Resisting Law Enforcement (F),FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,35,White,Male,42,17,a4dd9c3c2834e02f003654c2118af464
191241262ab4d518c4fffb0eeb414fcb,8/9/16 0:00,Operations Division,East District,ED Middle Shift,,Combative Suspect,Physical-Palm Strike,,Arrest,TRUE,Immediate Detention,FALSE,FALSE,Complaint of Pain,FALSE,FALSE,No injuries noted or visible,Black,Male,45,White,Male,28,7,970a17850aac40f5e730cf650115f340
966f1a39e611d495dc4be2b179477533,8/9/16 0:00,Administration Division,Training Bureau,Recruit Training Section,12th Recruit Class,Combative Suspect,Physical-Handcuffing,,Call For Service,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,Black,Male,36,White,Male,22,,5e6d5f2166091db3ae24c189cd290c0e
966f1a39e611d495dc4be2b179477533,8/9/16 0:00,Administration Division,Training Bureau,Recruit Training Section,12th Recruit Class,Combative Suspect,Physical-Knee Strike,,Call For Service,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,Black,Male,36,White,Male,43,9,5e9600b4d69b42445776f3393efd47cd
966f1a39e611d495dc4be2b179477533,8/9/16 0:00,Administration Division,Training Bureau,Recruit Training Section,12th Recruit Class,Combative Suspect,Physical-Handcuffing,,Call For Service,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,Black,Male,36,White,Male,41,9,4fbff468bd7291767ed4dbf2b20d5e7d
b6f1694223a538b742c62b619e7bc4c5,9/3/16 0:00,Administration Division,Training Bureau,Recruit Training Section,12th Recruit Class,Non-Compliant,,,Call For Service,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,53,White,Male,23,,cff8aa51b8f038516032dcef623c2d93
b6f1694223a538b742c62b619e7bc4c5,9/3/16 0:00,Administration Division,Training Bureau,Recruit Training Section,12th Recruit Class,Non-Compliant,,,Call For Service,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,53,White,Male,28,,4795cfd35c51f908601dbdb9766b7ffb
95b7c64f9556a009095afa6b07e820eb,8/28/16 0:00,Administration Division,Training Bureau,Recruit Training Section,12th Recruit Class,Combative Suspect,Physical-Weight Leverage,In compliance,Call For Service,TRUE,Interfering with Reporting a Crime,TRUE,FALSE,,TRUE,FALSE,,Black,Male,21,White,Male,30,6,6a8588f32ef4b34818721d9d116a29ab
20065adfbebd55673af8d9f2f778bbd8,8/7/16 0:00,Operations Division,Southwest District,SW Day Shift,SW Day Shift,Resisting Arrest,Physical-Handcuffing,In compliance,Arrest,TRUE,Resisting Law Enforcement (F),FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,,White,Male,35,White,Male,25,,c589c8b8e9d2094ac04e225c0f10024c
247cb83eb2584ff7aba9d835d1f586df,8/6/16 0:00,Operations Division,North District,ND Late Shift,,Assaulting Citizen(s),Physical-Other,In compliance,Arrest,TRUE,Disorderly Conduct,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,Bi-Racial,Female,17,White,Male,26,1,1146549bf365a53553519bf61da344e0
80ff58c376724fa980f6fb3b6aa88d2d,8/7/16 0:00,Operations Division,Southeast District,SE Late Shift,,Assaulting Officer(s),Less Lethal-Taser,In compliance,Arrest,TRUE,Disarming a Law Enforcement Officer,FALSE,FALSE,No injuries noted or visible,TRUE,TRUE,Complaint of Pain,White,Male,29,White,Male,42,10,5e6793d92b3ebf6795334e3d184f47a4
80ff58c376724fa980f6fb3b6aa88d2d,8/7/16 0:00,Operations Division,Southeast District,SE Late Shift,,Assaulting Officer(s),Physical-Weight Leverage,In compliance,Arrest,TRUE,Disarming a Law Enforcement Officer,FALSE,FALSE,No injuries noted or visible,TRUE,TRUE,Complaint of Pain,White,Male,29,White,Male,42,10,5e6793d92b3ebf6795334e3d184f47a4
83686e4c57559f421a77c5d376910c9b,8/7/16 0:00,Administration Division,Training Bureau,Recruit Training Section,12th Recruit Class,Combative Suspect,Less Lethal-Taser,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,,TRUE,FALSE,,Black,Male,21,White,Male,24,,215d699b111f36cf70258af6fd2cd5c7
48385432d83cef3858fa8b7fe1e1a5b8,8/7/16 0:00,Operations Division,Southwest District,Neighborhood Impact,Flex Team,Assaulting Officer(s),,In compliance,Investigation,TRUE,Resisting Law Enforcement (F),FALSE,TRUE,No injuries noted or visible,TRUE,FALSE,Complaint of Pain,Black,Male,,White,Male,24,2,c2c49f9f20a9cf01c848454cbe5254eb
48385432d83cef3858fa8b7fe1e1a5b8,8/7/16 0:00,Operations Division,Southwest District,Neighborhood Impact,Flex Team,Assaulting Officer(s),Physical-Take Down,In compliance,Investigation,TRUE,Resisting Law Enforcement (F),FALSE,TRUE,No injuries noted or visible,TRUE,FALSE,,Black,Male,,White,Male,33,2,1ff2b43ad7fa64ff3ce4eee0a9787800
a0540a3169e54ef2e965e042e6b24f69,8/10/16 0:00,Operations Division,Southwest District,SW Late Shift,,Resisting Arrest,Less Lethal-CS/OC,In compliance,Call For Service,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Minor Bleeding,FALSE,FALSE,No injuries noted or visible,Asian,Male,42,White,Male,39,8,fedbab0ec25dd90fb3ad38f0faad5d35
